company_ID,realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat,country,day_of_week
155,357.4424457,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,80,0,0.883230574,0.184821823,459.564706,22.3463672,1114.344484,51.40730937,2.357,48.864,,
156,339.5004194,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,83,0,0.883251028,0.184818756,459.5595156,22.34611482,1114.335677,51.40690311,2.357,48.864,,
157,339.5004194,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,95,0,0.883242758,0.184812599,459.5625174,22.34626078,1114.340004,51.40710269,2.357,48.864,,
158,405.4431914,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,10,100,1,0.883247374,0.184804322,459.5622725,22.34624887,1114.338802,51.40704727,2.357,48.864,,
159,357.4424457,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,6,80,0,0.883248613,0.184811795,459.5610228,22.34618811,1114.337476,51.40698607,2.357,48.864,,
160,339.5004194,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,85,0,0.883252442,0.184801735,459.5612097,22.34619719,1114.336811,51.40695539,2.357,48.864,,
161,339.5004194,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,100,0,0.883254955,0.184798606,459.5609081,22.34618253,1114.336015,51.40691868,2.357,48.864,,
162,608.164787,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,9,97,1,3.26488264,0.136629599,478.5308244,23.26859609,944.7711895,43.58449791,2.31541,48.87256,,
163,339.5004194,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,94,0,0.883253293,0.184792989,459.5620464,22.34623788,1114.337339,51.40697977,2.357,48.864,,
164,339.5004194,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,90,0,0.883256438,0.184795493,459.5608848,22.34618139,1114.335676,51.40690307,2.357,48.864,,
165,320.3933265,Private room,FALSE,TRUE,2,FALSE,0,0,10,97,1,1.133016757,0.256608069,399.7287492,19.43683946,1073.774945,49.53574196,2.3625,48.86447,,
166,596.5141206,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,80,0,1.80415113,0.403321781,1122.78542,54.59552258,1090.434274,50.30427563,2.32855,48.85948,,
167,413.3656445,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,8,75,0,0.365359916,0.113247182,696.5526485,33.86992312,1310.068608,60.43651957,2.34874,48.85852,,
168,413.3656445,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,8,60,0,0.478260111,0.122770927,676.8649722,32.91260843,1363.973538,62.9232797,2.3478,48.85937,,
169,1112.172616,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,95,1,1.038464502,0.366715519,792.0071417,38.51140478,1286.274139,59.33882525,2.33863,48.85586,,
170,339.5004194,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,8,71,0,0.883264828,0.184801139,459.5579124,22.34603686,1114.331347,51.40670336,2.357,48.864,,
171,339.5004194,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,8,73,0,0.883257933,0.184802541,459.5596171,22.34611975,1114.334278,51.40683854,2.357,48.864,,
172,699.7390251,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,99,2,2.2123646,0.073763418,455.6917409,22.15804399,1185.841247,54.70562176,2.34045,48.87474,,
173,333.2090596,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,93,1,2.776627253,0.209456481,499.313286,24.27914479,1051.62049,48.5137053,2.32527,48.87375,,
174,373.986392,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,76,0,2.678262705,0.088380263,525.2116572,25.53845497,1071.345406,49.42366165,2.32692,48.8736,,
175,373.986392,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,6,50,0,2.553068495,0.187277302,553.9563976,26.93617006,1136.347471,52.42235848,2.32679,48.87187,,
176,489.7940162,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,8,85,1,1.27427664,0.19164054,432.2330591,21.01736389,1082.007484,49.91552816,2.354,48.868,,
177,339.5004194,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,8,60,0,0.840775896,0.202784886,470.2030038,22.86365521,1125.129425,51.90484386,2.35638,48.86374,,
178,420.3560444,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,7,75,1,0.394102758,0.381783338,621.3121857,30.21135015,1341.863021,61.90326999,2.35766,48.858,,
179,875.664088,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,100,3,4.099866407,0.10485771,349.9323534,17.0154861,721.0494831,33.26369394,2.31179,48.88167,,
180,339.5004194,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,89,1,0.829422027,0.301574424,463.6630136,22.54564771,1095.048392,50.51713566,2.35804,48.86316,,
181,324.3545531,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,99,1,1.195658944,0.042124493,399.2576708,19.41393324,1054.766456,48.65883602,2.36055,48.86601,,
182,754.0311306,Entire home/apt,FALSE,FALSE,3,FALSE,1,0,10,95,0,1.780317293,0.396248174,975.7111982,47.44402787,1409.794056,65.03708703,2.3287,48.85874,,
183,277.9849007,Private room,FALSE,TRUE,2,TRUE,0,1,10,80,1,2.497485575,0.14828559,577.399742,28.07610438,1170.349911,53.9909703,2.328,48.872,,
184,370.7242054,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,88,1,0.911762606,0.221574561,449.5821684,21.86096559,1089.361512,50.25478665,2.358,48.864,,
185,300.3541803,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,91,0,0.589409233,0.218046589,931.6715063,45.30259465,1471.61735,67.88913973,2.35038,48.8515,,
186,324.3545531,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,9,92,1,1.044463427,0.214092648,403.8966936,19.63950605,1022.876498,47.18767792,2.36477,48.8616,,
187,742.6134775,Entire home/apt,FALSE,FALSE,3,FALSE,1,0,10,93,0,1.742777663,0.285824288,773.7042852,37.62142705,1079.545267,49.80194037,2.32899,48.85677,,
188,775.9343834,Entire home/apt,FALSE,FALSE,6,TRUE,0,0,10,95,2,1.13007403,0.123254388,384.3953934,18.69125392,1020.315486,47.06953243,2.36625,48.86146,,
189,616.0872402,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,87,1,0.774496234,0.228494194,697.3444053,33.90842235,1369.079253,63.15881824,2.34436,48.8608,,
190,414.7637245,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,91,1,0.366701018,0.348692099,600.3807059,29.19355542,1252.323146,57.77258678,2.35648,48.85876,,
191,393.7925249,Entire home/apt,FALSE,FALSE,6,FALSE,1,0,7,86,2,1.549621159,0.056411164,458.7557399,22.30703117,1189.217672,54.86138414,2.34834,48.8702,,
192,296.3929537,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,8,87,2,3.374163272,0.138463341,399.3373892,19.41780955,851.6362175,39.28796448,2.32077,48.87839,,
193,414.7637245,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,93,1,1.445948113,0.024641723,417.0069723,20.27699431,1085.550256,50.07896452,2.35366,48.86956,,
194,283.5772206,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,91,0,0.784853264,0.34592234,472.4470048,22.97276992,1096.015141,50.56173404,2.35802,48.86271,,
195,331.3449529,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,10,95,0,1.218449774,0.18324049,381.7585361,18.56303654,1049.467231,48.41437044,2.36378,48.86476,,
196,848.8675552,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,98,2,1.968995345,0.123491112,564.017608,27.42539715,1289.53422,59.48922038,2.33619,48.87051,,
197,507.2700158,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,8,92,1,1.112036754,0.203760659,512.9003248,24.93981554,1284.299221,59.24771768,2.3482,48.86611,,
198,416.8608444,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,90,1,1.683942832,0.179587882,506.6563244,24.63620057,1374.419088,63.40515726,2.34277,48.87021,,
199,297.325007,Private room,FALSE,TRUE,2,FALSE,1,0,8,80,1,1.275877386,0.020257021,365.8070437,17.78739406,1041.147488,48.03056128,2.366,48.864,,
200,261.4409544,Private room,FALSE,TRUE,2,FALSE,1,0,10,98,1,1.275862293,0.020256284,365.8104784,17.78756108,1041.04513,48.02583926,2.366,48.864,,
201,382.3748718,Private room,FALSE,TRUE,4,FALSE,0,1,9,94,1,1.826577863,0.210800353,350.1548854,17.02630673,956.2145439,44.11240653,2.35895,48.87248,,
202,254.6835679,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,96,1,1.258264576,0.205006122,439.2558236,21.35884632,1094.925211,50.51145305,2.35329,48.86788,,
203,830.4595023,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,9,87,2,1.154403377,0.129532128,443.4550045,21.5630318,1069.451944,49.33631184,2.35605,48.86672,,
204,359.073539,Private room,FALSE,TRUE,2,FALSE,1,0,10,99,1,2.052111429,0.155398454,491.0070665,23.87525427,1266.487917,58.42604068,2.34,48.873,,
205,438.0650573,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,96,0,1.301211184,0.167989561,427.181189,20.77171634,1078.304593,49.74470517,2.35425,48.86823,,
206,657.796626,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,9,94,1,1.102495772,0.200465177,524.013571,25.48019794,1322.193608,60.9958741,2.34762,48.86589,,
207,480.7064964,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,10,85,0,1.680202462,0.116424572,544.6769058,26.4849541,1394.113516,64.31370715,2.34001,48.86913,,
208,183.3814894,Private room,FALSE,TRUE,2,FALSE,1,0,9,81,1,1.907846707,0.165168792,459.3098111,22.33397292,1304.028927,60.157895,2.34462,48.87287,,
209,183.3814894,Private room,FALSE,TRUE,2,FALSE,1,0,5,60,1,1.849262923,0.103026417,469.5205159,22.83046918,1337.593171,61.70629188,2.3446,48.87231,,
210,389.1322584,Entire home/apt,FALSE,FALSE,3,FALSE,1,0,10,100,1,1.501330737,0.204224568,485.3158471,23.59851831,1222.086661,56.37770723,2.34601,48.86932,,
211,457.4051636,Entire home/apt,FALSE,FALSE,5,FALSE,1,0,9,91,1,1.077542803,0.267055971,588.546873,28.61813444,1371.057243,63.25006751,2.34492,48.86477,,
212,333.4420729,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,90,1,1.224056284,0.079561951,512.2319614,24.90731632,1284.974138,59.27885319,2.34698,48.8669,,
213,289.4025538,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,0,1.62957213,0.149735088,472.6331079,22.98181919,1232.412801,56.85407615,2.34603,48.87054,,
214,248.8582347,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,9,96,0,1.402778902,0.213114904,441.9277588,21.48876936,1112.650841,51.32917768,2.35112,48.86914,,
215,219.964582,Private room,FALSE,TRUE,2,FALSE,1,0,9,99,1,1.410886808,0.258809676,383.7772149,18.66119495,1025.195974,47.29468076,2.35917,48.86853,,
216,308.0436201,Private room,FALSE,TRUE,2,FALSE,0,1,10,91,1,2.707772866,0.265061283,562.9123129,27.37165209,1015.801454,46.86128963,2.321,48.869,,
217,345.0927393,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,89,1,1.202409374,0.222158691,385.9567617,18.76717556,1094.603263,50.49660081,2.36327,48.86486,,
218,312.7038867,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,1.790793436,0.074099458,502.650275,24.44140612,1637.558976,75.5444139,2.34344,48.87146,,
219,518.9206823,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,96,1,1.890357793,0.22474613,616.0162943,29.95383705,1302.791372,60.10080372,2.33412,48.86832,,
220,406.3752447,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,8,82,0,1.850143579,0.11225365,770.9514203,37.4875688,1211.748435,55.90078075,2.331,48.865,,
221,532.901482,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,95,1,1.374115092,0.194995772,471.8648488,22.94446254,1185.006412,54.6671089,2.34846,48.8686,,
222,390.5303383,Private room,FALSE,TRUE,2,FALSE,1,0,8,87,1,1.246199022,0.092532128,373.7698609,18.17458663,1009.211457,46.55727768,2.3649,48.8644,,
223,329.946873,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,98,1,3.862820401,0.426038663,442.9071695,21.53639328,814.7526759,37.58644071,2.30877,48.87569,,
224,497.9494827,Entire home/apt,FALSE,FALSE,5,FALSE,0,0,9,93,1,0.834817573,0.126191166,507.718129,24.68783089,1225.914924,56.55431392,2.35227,48.86407,,
225,327.6167397,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,84,1,1.616780166,0.089875345,687.882128,33.44831843,1516.071122,69.9398959,2.33593,48.86597,,
226,289.4025538,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,98,1,1.068289629,0.225196539,512.1931876,24.90543094,1262.09435,58.22335522,2.34876,48.86581,,
227,327.6167397,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,9,94,1,1.326905921,0.173587364,391.6842021,19.04567277,1039.371152,47.94861477,2.35927,48.8677,,
228,218.1004753,Private room,FALSE,TRUE,2,FALSE,0,1,9,85,1,1.05370921,0.196631306,724.0132393,35.20519634,1600.48338,73.8340302,2.33905,48.85371,,
229,497.9494827,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,93,1,0.565097115,0.241396237,649.3665559,31.57549594,1364.674252,62.95560529,2.34781,48.86047,,
230,489.7940162,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,10,97,1,1.058024831,0.046893527,444.3227657,21.60522675,1102.65133,50.86787692,2.3567,48.86572,,
231,718.147078,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,93,1,1.273251929,0.402442448,651.0667864,31.65816977,1356.361664,62.5721262,2.341,48.865,,
232,586.2615342,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,94,1,1.999298691,0.249812204,627.1118686,30.49336015,1252.788265,57.79404382,2.3321,48.86831,,
233,370.7242054,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,0.8707135,0.439000745,451.6663968,21.96231134,1073.530754,49.52447684,2.3606,48.86244,,
234,460.9003635,Private room,FALSE,TRUE,2,TRUE,0,1,10,100,1,2.42249251,0.25941387,591.2706635,28.75057895,1200.954187,55.40281691,2.328,48.871,,
235,504.9398826,Private room,FALSE,TRUE,2,TRUE,0,1,10,100,1,2.42247721,0.259420965,591.2755568,28.75081689,1200.97641,55.40384214,2.328,48.871,,
236,593.0189207,Private room,FALSE,TRUE,2,TRUE,0,1,10,100,1,2.422508457,0.259408504,591.2651202,28.75030941,1200.919387,55.40121154,2.328,48.871,,
237,569.9506012,Private room,FALSE,TRUE,2,TRUE,0,1,10,100,1,2.422490073,0.259408812,591.2727942,28.75068255,1200.993083,55.4046113,2.328,48.871,,
238,548.9794016,Private room,FALSE,TRUE,2,TRUE,0,1,10,100,1,2.422507907,0.259401613,591.266856,28.75039381,1200.960961,55.40312943,2.328,48.871,,
239,637.0584397,Private room,FALSE,TRUE,2,TRUE,0,1,10,100,1,2.422500759,0.259420833,591.2656699,28.75033614,1200.880685,55.39942612,2.328,48.871,,
240,681.3309721,Private room,FALSE,TRUE,2,TRUE,0,1,10,100,1,2.422514956,0.259409159,591.262241,28.7501694,1200.889007,55.39981004,2.328,48.871,,
241,1121.260136,Private room,FALSE,TRUE,4,TRUE,0,1,10,100,2,2.422491387,0.259427055,591.2682577,28.75046197,1200.883609,55.39956099,2.328,48.871,,
242,382.1418585,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,93,1,1.128157618,0.271065815,574.6973802,27.94470185,1347.711636,62.17308024,2.34486,48.86528,,
243,450.6477771,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,93,1,1.363273818,0.218307288,465.4067018,22.63043467,1162.538359,53.63060521,2.34916,48.8686,,
244,478.1433498,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,99,1,0.925670027,0.106076864,645.7257044,31.39845927,1362.476873,62.85423508,2.3453,48.86329,,
245,532.901482,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,1.159517105,0.169163642,542.159804,26.36255984,1339.852778,61.8105328,2.346,48.866,,
246,473.7160966,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,84,1,1.943671672,0.315551112,422.3022,20.53447514,1142.151226,52.6900992,2.34717,48.87366,,
247,289.4025538,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,10,95,1,0.814803216,0.27835629,468.6187341,22.78661998,1104.531211,50.95460022,2.35744,48.86321,,
248,472.5510299,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,100,1,2.039459965,0.297892949,636.657879,30.9575356,1231.031003,56.79033056,2.331,48.868,,
249,364.8988722,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,9,94,0,0.809719132,0.480240534,464.6088269,22.59163795,1088.109477,50.19702735,2.36084,48.86152,,
250,370.7242054,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,8,93,1,1.309786517,0.170516423,423.227742,20.57947969,1073.067387,49.50310065,2.35468,48.86828,,
251,447.3855905,Private room,FALSE,TRUE,2,FALSE,0,0,9,93,1,3.092722551,0.135345623,409.8005127,19.92657969,958.857999,44.23435527,2.32874,48.87944,,
252,341.5975394,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,9,95,1,3.641558442,0.073155753,496.0741192,24.12164007,953.3145819,43.97862452,2.30928,48.8724,,
253,358.8405257,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,92,1,1.372423569,0.112979893,486.8208493,23.67169915,1228.038781,56.65229242,2.34721,48.86836,,
254,631.2331065,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,97,2,1.541152306,0.144678444,722.7542789,35.1439793,1251.591566,57.73883728,2.33191,48.85479,,
255,428.5115109,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,9,95,1,0.817525807,0.094150265,784.1374706,38.12874145,1489.682444,68.72252467,2.343,48.853,,
256,3081.834281,Entire home/apt,FALSE,FALSE,6,FALSE,1,0,10,100,3,1.334989964,0.128141018,845.4208491,41.10865018,1300.761496,60.00716083,2.33795,48.86356,,
257,356.7434057,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,10,85,1,1.283247628,0.014261612,364.6780208,17.73249524,1037.284414,47.85234866,2.36608,48.86404,,
258,262.8390344,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,90,0,1.092997019,0.042194995,469.6342301,22.83599854,1146.21992,52.87779756,2.35211,48.86639,,
259,318.2962065,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,9,92,1,2.663876069,0.17949935,495.9106748,24.11369257,1055.543377,48.69467721,2.33106,48.87579,,
260,474.6481499,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,100,1,1.716644629,0.132129924,753.0533548,36.61727406,1284.998725,59.27998742,2.33327,48.86513,,
261,602.3394538,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,97,1,0.88483681,0.198805138,694.905628,33.78983662,1440.903057,66.47221781,2.34363,48.86178,,
262,301.0532202,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,9,92,1,0.509814579,0.10876402,620.3035341,30.16230439,1122.112958,51.76568719,2.35641,48.85267,,
263,434.5698574,Private room,FALSE,TRUE,2,FALSE,1,0,6,80,1,1.235229572,0.369703971,610.1577105,29.66896298,1321.699519,60.97308065,2.34245,48.86536,,
264,390.5303383,Private room,FALSE,TRUE,2,FALSE,1,0,10,96,1,1.21460157,0.401137948,634.3852774,30.84703018,1336.573597,61.65925653,2.342,48.86488,,
265,289.4025538,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,95,0,0.833718068,0.264295432,464.7877922,22.60034015,1103.099465,50.88855041,2.35753,48.86337,,
266,2086.401342,Entire home/apt,FALSE,FALSE,6,TRUE,0,1,10,100,2,2.216138315,0.34724744,654.9871251,31.84879652,1669.485693,77.0172678,2.327,48.867,,
267,243.0329015,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,90,0,2.082580022,0.179384883,620.3362597,30.16389568,1234.81583,56.96493346,2.33152,48.86901,,
268,754.0311306,Entire home/apt,FALSE,FALSE,3,FALSE,1,0,10,100,0,1.71765905,0.332988411,805.9142496,39.18763891,1083.246647,49.97269364,2.32935,48.8572,,
269,419.4239911,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,93,1,1.281675769,0.20807507,424.6913633,20.65064838,1108.331546,51.12991853,2.355,48.868,,
270,720.4772113,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,2.418460772,0.121306317,596.6754469,29.01338694,1127.712357,52.02400054,2.32588,48.86918,,
271,333.4420729,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,90,0,0.874367065,0.423042668,449.6365066,21.86360778,1068.98714,49.31486933,2.36138,48.86199,,
272,457.4051636,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,96,1,1.180074158,0.114466895,382.2958848,18.58916516,1015.215672,46.83426615,2.36485,48.86356,,
273,553.6396682,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,1.817858235,0.084663052,890.9250299,43.32129428,1171.621847,54.04964768,2.33078,48.86414,,
274,470.2208966,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,1.779818452,0.162567274,785.9711988,38.21790662,1220.504553,56.3047209,2.33189,48.86475,,
275,472.5510299,Private room,FALSE,TRUE,2,FALSE,1,0,8,80,1,0.972475938,0.126336087,758.5197397,36.88307742,1570.643892,72.45746504,2.34186,48.86156,,
276,266.3342343,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,96,0,1.439114881,0.176632328,470.9549115,22.90021677,1184.976323,54.6657208,2.34789,48.86911,,
277,287.3054339,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,95,1,1.479711055,0.128843101,465.1337003,22.61715995,1176.467174,54.27317392,2.3481,48.86952,,
278,530.5713487,Private room,FALSE,TRUE,2,FALSE,0,1,9,94,1,2.131955611,0.06388041,628.2729409,30.54981738,1257.551419,58.01377922,2.332,48.87,,
279,329.7138596,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,89,1,0.356025129,0.188207321,592.8384011,28.82681031,1170.096416,53.97927601,2.35697,48.85499,,
280,683.4280921,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,100,2,1.271412581,0.048011378,387.5206046,18.84321754,1034.297818,47.71457004,2.36115,48.86657,,
281,312.7038867,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,98,0,0.90157906,0.224189546,704.9597966,34.2787213,1529.966779,70.58093495,2.34328,48.86174,,
282,521.2508155,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,8,97,1,1.458283829,0.118732679,873.3119184,42.46485545,1287.318779,59.38701693,2.33615,48.86379,,
283,402.8800447,Private room,FALSE,TRUE,2,FALSE,1,0,10,60,1,1.449020778,0.011745207,785.9182032,38.2153297,1442.000754,66.52285712,2.33344,48.85381,,
284,449.2496971,Private room,FALSE,TRUE,3,FALSE,1,0,9,90,1,1.417293821,0.03760639,914.6936023,44.47704283,1370.958307,63.2455034,2.33384,48.85394,,
285,613.9901202,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,8,100,1,1.975871067,0.093054783,644.4096439,31.33446573,1001.840594,46.21724258,2.32595,48.85476,,
286,660.1267593,Entire home/apt,FALSE,FALSE,5,FALSE,0,0,8,84,1,0.741850858,0.120846128,657.0174748,31.94752243,1348.970606,62.23115945,2.34582,48.86143,,
287,374.4524187,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,2.63399667,0.217945361,513.3356358,24.96098257,1056.714099,48.74868535,2.32992,48.87486,,
288,184.0805294,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,8,90,1,1.458962172,0.13043281,462.0318177,22.46633069,1163.756058,53.68678049,2.34858,48.8694,,
289,303.3833535,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,9,94,1,3.784139571,0.196624447,386.828101,18.8095445,783.1922081,36.13048274,2.31445,48.87938,,
290,736.0891043,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,83,1,1.479233598,0.18682031,484.2513138,23.5467553,1212.132999,55.91852159,2.34632,48.86918,,
291,1040.171498,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,94,2,1.670743205,0.124743236,468.7122987,22.79116956,1237.4877,57.08819308,2.34599,48.87092,,
292,252.8194613,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,97,1,3.041679606,0.170775832,415.9389774,20.22506298,1008.101275,46.5060624,2.329,48.879,,
293,683.4280921,Private room,FALSE,TRUE,2,FALSE,0,1,10,94,1,1.27869766,0.041004319,367.0648748,17.84855619,1001.021425,46.17945244,2.36561,48.86433,,
294,463.4635101,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,10,96,1,0.587728583,0.297980608,639.1082931,31.07668716,1109.923927,51.20337877,2.35464,48.85143,,
